id,name,address,city_id,neighborhood_id,property_type_id,description,amenity_ids,service_ids,booking_condition_ids,extra_info,website,phone,email,longitude,latitude,rating_avg,reviews_count,image_urls,simple_booking_link,created_at
998c4fa5-985e-4464-84a6-2ed880a06bf4,"{""en"":""Riad Soundouss"",""es"":""Riad Soundouss"",""fr"":""Riad Soundouss""}","{""en"":""18-275, 18 Derb Sidi Bou Amar, Marrakesh 40000"",""es"":""18-275, 18 Derb Sidi Bou Amar, Marrakesh 40000"",""fr"":""18-275, 18 Derb Sidi Bou Amar, Marrakesh 40000""}",marrakech,derb_sidi_bou_amar,riad,"{""en"":""Riad Soundouss is a characterful riad in an authentic area of the medina. The riad is built around a patio designed for relaxation. Its atmosphere is intimate and authentic, ideal for discovering Marrakech while enjoying a calm and refined setting."",""es"":""Riad Soundouss est un Riad de caractère dans un quartier authentique de la médina. Le Riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné."",""fr"":""Riad Soundouss est un riad de caractère dans un quartier authentique de la médina. Le riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné.""}",[],[],[],"{""en"":"""",""es"":"""",""fr"":""""}",riadsoundouss.com,,,-7.993223,31.634380,4.80,259,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_soundouss/53046956.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_soundouss/16920524.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_soundouss/42138693.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_soundouss/53207692.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_soundouss/51666828.jpg""]",,2026-01-24 19:57:47.661076+00
9a1f379f-4f44-4350-8f54-2641f31fe609,"{""en"":""Riad Sahara Nour"",""es"":""Riad Sahara Nour"",""fr"":""Riad Sahara Nour""}","{""en"":""118 Derb Dekkak, Bab Doukkala, Medina، Marakech 40000"",""es"":""118 Derb Dekkak, Bab Doukkala, Medina، Marakech 40000"",""fr"":""118 Derb Dekkak, Bab Doukkala, Medina، Marakech 40000""}",marrakech,bab_doukkala,riad,"{""en"":""Riad Sahara Nour is a characterful riad in the Bab Doukkala area, valued for its residential feel. The riad is built around a patio designed for relaxation. Its atmosphere is intimate and authentic, ideal for discovering Marrakech while enjoying a calm and refined setting."",""es"":""Riad Sahara Nour est un Riad de caractère dans le quartier de Bab Doukkala, apprécié pour son ambiance résidentielle. Le Riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné."",""fr"":""Riad Sahara Nour est un riad de caractère dans le quartier de Bab Doukkala, apprécié pour son ambiance résidentielle. Le riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné.""}",[],[],[],"{""en"":"""",""es"":"""",""fr"":""""}",riadsaharanour-marrakech.com,,,-7.997720,31.631584,4.80,152,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_sahara_nour/362896615.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_sahara_nour/42741542.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_sahara_nour/42768176.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_sahara_nour/362245898.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_sahara_nour/42748714.jpg""]",,2026-01-24 19:57:47.661076+00
9ba1f365-1cef-4dca-886c-11d6ac3df943,"{""en"":""Riad Utopia"",""es"":""Riad Utopia"",""fr"":""Riad Utopia""}","{""en"":""Riad L arousse, 280 Derb Sidi Bou Amar, Marrakech 40008"",""es"":""Riad L arousse, 280 Derb Sidi Bou Amar, Marrakech 40008"",""fr"":""Riad L arousse, 280 Derb Sidi Bou Amar, Marrakech 40008""}",marrakech,derb_sidi_bou_amar,riad,"{""en"":""Riad Utopia is a characterful riad in an authentic area of the medina. The riad is built around a patio designed for relaxation. Its atmosphere is intimate and authentic, ideal for discovering Marrakech while enjoying a calm and refined setting."",""es"":""Riad Utopia est un Riad de caractère dans un quartier authentique de la médina. Le Riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné."",""fr"":""Riad Utopia est un riad de caractère dans un quartier authentique de la médina. Le riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné.""}",[],[],[],"{""en"":"""",""es"":"""",""fr"":""""}",riadutopia.com,,,-7.993285,31.633380,4.70,848,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_utopia/44913115.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_utopia/44913040.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_utopia/84147384.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_utopia/84148633.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_utopia/44916259.jpg""]",,2026-01-24 19:57:47.661076+00
9bad433a-4497-4c75-bda5-a75e6e201f83,"{""en"":""Riad Alili"",""es"":""Riad Alili"",""fr"":""Riad Alili""}","{""en"":""Derb Sidi Ahmed ou Moussa n°8 Bab Doukkala\n40000 Marrakech"",""es"":""Derb Sidi Ahmed ou Moussa n°8 Bab Doukkala\n40000 Marrakech"",""fr"":""Derb Sidi Ahmed ou Moussa n°8 Bab Doukkala\n40000 Marrakech""}",marrakech,bab_doukkala,riad,"{""en"":""Riad Alili is a characterful riad in the Bab Doukkala area, valued for its residential feel. The riad is built around a patio designed for relaxation. Its atmosphere is intimate and authentic, ideal for discovering Marrakech while enjoying a calm and refined setting."",""es"":""Riad Alili est un Riad de caractère dans le quartier de Bab Doukkala, apprécié pour son ambiance résidentielle. Le Riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné."",""fr"":""Riad Alili est un riad de caractère dans le quartier de Bab Doukkala, apprécié pour son ambiance résidentielle. Le riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné.""}","[""choice_of_double_or_single_beds"",""family_rooms_min_3_guests"",""individual_air_conditioning"",""baby_equipment_crib_high_chairs"",""safe"",""wifi"",""tv_in_room"",""pool"",""spa_hammam"",""on_site_restaurant_guest_table"",""rooftop"",""solarium"",""first_aid_kit"",""shared_lounge_tv_room"",""video_surveillance_common_areas_and_outdoors"",""heated_jacuzzi""]","[""breakfast_included"",""special_menus_gluten_free_vegan_etc"",""airport_shuttle"",""on_site_or_nearby_parking"",""cooking_class"",""room_service"",""24_hour_reception"",""babysitting"",""on_site_activities"",""excursions_desk"",""cleaning_service"",""ironing_service"",""non_smoking_rooms"",""luggage_storage"",""riad_for_exclusive_use"",""spa"",""hammam"",""restaurant""]","[""free_cancellation_depending_on_rate_plan"",""booking_without_a_credit_card"",""no_prepayment"",""card_payment_terminal""]","{""en"":"""",""es"":"""",""fr"":""""}",https://www.riadalili.com/,+330636909242,"
contact.riadalili@gmail.com",-7.995851,31.632550,5.00,1295,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_alili/92676242.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_alili/548365265.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_alili/92647248.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_alili/93772278.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_alili/93797715.jpg""]",,2026-01-24 19:57:47.661076+00
9bd6380b-c12b-4bc0-b4b2-dae6bf254edc,"{""en"":""Riad Dar Marhaba"",""es"":""Riad Dar Marhaba"",""fr"":""Riad Dar Marhaba""}","{""en"":""Moulay Abdelkader, 110 Derb Dabachi, Derb Moulay Abdul Kader, Marrakesh 40000"",""es"":""Moulay Abdelkader, 110 Derb Dabachi, Derb Moulay Abdul Kader, Marrakesh 40000"",""fr"":""Moulay Abdelkader, 110 Derb Dabachi, Derb Moulay Abdul Kader, Marrakesh 40000""}",marrakech,derb_dabachi,riad,"{""en"":""Riad Dar Marhaba is a characterful riad in an authentic area of the medina. The riad is built around a patio designed for relaxation. Its atmosphere is intimate and authentic, ideal for discovering Marrakech while enjoying a calm and refined setting."",""es"":""Riad Dar Marhaba est un Riad de caractère dans un quartier authentique de la médina. Le Riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné."",""fr"":""Riad Dar Marhaba est un riad de caractère dans un quartier authentique de la médina. Le riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné.""}",[],[],[],"{""en"":"""",""es"":"""",""fr"":""""}",x,,,-7.985117,31.627884,4.60,104,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_dar_marhaba/265029301.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_dar_marhaba/265050412.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_dar_marhaba/810294176.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_dar_marhaba/265029316.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_dar_marhaba/265029333.jpg""]",,2026-01-24 19:57:47.661076+00
9c57d534-a973-42bc-a264-4c85b260e439,"{""en"":""Riad L'Escale De Marrakech"",""es"":""Riad L'Escale De Marrakech"",""fr"":""Riad L'Escale De Marrakech""}","{""en"":""49 Rue Oued El Kebir, Marrakech 40000"",""es"":""49 Rue Oued El Kebir, Marrakech 40000"",""fr"":""49 Rue Oued El Kebir, Marrakech 40000""}",marrakech,gueliz,riad,"{""en"":""Riad L'Escale De Marrakech is a characterful riad in the heart of Marrakech’s medina. The riad is built around a patio designed for relaxation. Its atmosphere is intimate and authentic, ideal for discovering Marrakech while enjoying a calm and refined setting."",""es"":""Riad L'Escale De Marrakech est un Riad de caractère au cœur de la médina de Marrakech. Le Riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné."",""fr"":""Riad L'Escale De Marrakech est un riad de caractère au cœur de la médina de Marrakech. Le riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné.""}","[""choice_of_double_or_single_beds"",""family_rooms_min_3_guests"",""individual_air_conditioning"",""safe"",""wifi"",""pool"",""on_site_restaurant_guest_table"",""rooftop"",""solarium"",""first_aid_kit"",""elevator"",""shared_lounge_tv_room""]","[""breakfast_included"",""special_menus_gluten_free_vegan_etc"",""airport_shuttle"",""on_site_or_nearby_parking"",""room_service"",""24_hour_reception"",""babysitting"",""excursions_desk"",""cleaning_service"",""ironing_service"",""non_smoking_rooms"",""luggage_storage"",""business_services_meeting_reception_room""]","[""free_cancellation_depending_on_rate_plan"",""card_payment_terminal""]","{""en"":"""",""es"":"""",""fr"":""""}",https://www.escaledemarrakech.com/,+212673490002,contact@escaledemarrakech.com,-8.014258,31.658663,4.60,344,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_escale_de_marrakech/WhatsApp_Image_2025-12-29_at_19.11.03.jpeg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_escale_de_marrakech/WhatsApp_Image_2025-12-29_at_19.13.13.jpeg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_escale_de_marrakech/WhatsApp_Image_2025-12-29_at_19.14.04.jpeg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_escale_de_marrakech/WhatsApp_Image_2025-12-29_at_19.14.04.jpeg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_escale_de_marrakech/WhatsApp_Image_2025-12-29_at_19.09.01.jpeg""]",,2026-01-24 19:57:47.661076+00
9dae5f30-7a72-43c9-b2b3-f75be3f86674,"{""en"":""Riad Irene"",""es"":""Riad Irene"",""fr"":""Riad Irene""}","{""en"":""36 rue Kaa Akhlige, Marrakech 40030"",""es"":""36 rue Kaa Akhlige, Marrakech 40030"",""fr"":""36 rue Kaa Akhlige, Marrakech 40030""}",marrakech,riad_laarous,riad,"{""en"":""Riad Irene is a characterful riad in an authentic area of the medina. The riad is built around a patio designed for relaxation. Its atmosphere is intimate and authentic, ideal for discovering Marrakech while enjoying a calm and refined setting."",""es"":""Riad Irene est un Riad de caractère dans un quartier authentique de la médina. Le Riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné."",""fr"":""Riad Irene est un riad de caractère dans un quartier authentique de la médina. Le riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné.""}",[],[],[],"{""en"":"""",""es"":"""",""fr"":""""}",riad-irene.com,,,-7.993565,31.638131,4.60,230,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_irene/37804771.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_irene/31084963.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_irene/15769791.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_irene/46150235.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_irene/148974163.jpg""]",,2026-01-24 19:57:47.661076+00
9f3b47fe-47af-4606-8f0e-5601a51bcf94,"{""en"":""Riad Ksar Agdid"",""es"":""Riad Ksar Agdid"",""fr"":""Riad Ksar Agdid""}","{""en"":""J2GF+3CW، شارع با حماد, Marrakesh 40000"",""es"":""J2GF+3CW، شارع با حماد, Marrakesh 40000"",""fr"":""J2GF+3CW، شارع با حماد, Marrakesh 40000""}",marrakech,mellah,riad,"{""en"":""Large traditional riad of 400 m², a bourgeois residence restored while respecting the authenticity of the place. A 130 m² patio in Carrara marble and Fez zellige tiles, extremely sunny, with a lush garden and a marble fountain. Domed ceilings, antique painted wood (zouaq), brick vaults, zellige, tadelakt, and finely carved stucco decoration remind us that we are indeed in a true Marrakchi riad. Refined decoration with oriental paintings, carpets, antique furniture, and objects. For your comfort, all rooms in the riad are air-conditioned (hot/cold), with Wi-Fi internet and IPTV television in the living room. On the terrace: sun loungers, pergola, and a heated pool. The riad’s cuisine is also renowned; the cook (by reservation) is at your disposal to let you enjoy traditional Moroccan dishes. We also have a hammam and a massage room. Your stay at Riad Ksar Agdid means tranquility, luxury, and authenticity. Located 1200 meters from Jemaa el-Fnaa Square, close to Place des Ferblantiers, Bahia Palace, and Badi Palace. 2 km from Amelkis and Royal golf courses. Parking in front of the riad door."",""es"":""Gran riad tradicional de 400 m², una residencia burguesa restaurada respetando la autenticidad del lugar. Patio de 130 m² en mármol de Carrara y zellige de Fez, muy soleado, con un jardín exuberante y una fuente de mármol. Techos en cúpula, madera antigua pintada (zouaq), bóvedas de ladrillo, zellige, tadelakt y decoración de estuco finamente tallado recuerdan que estamos en un verdadero riad marrakchi. Decoración refinada con cuadros orientalistas, alfombras, muebles y objetos antiguos. Para su comodidad, todas las habitaciones del riad están climatizadas (frío/calor), con internet wifi y televisión IPTV en el salón. En la terraza: tumbonas, pérgola y piscina climatizada. La cocina del riad también es reconocida; la cocinera (con reserva) está a su disposición para hacerle descubrir los platos tradicionales marroquíes. También disponemos de hammam y sala de masajes. Su estancia en el Riad Ksar Agdid es sinónimo de tranquilidad, lujo y autenticidad. Situado a 1200 metros de la plaza Jemaa el-Fnaa, cerca de la Place des Ferblantiers, los palacios Bahia y Badi. A 2 km de los campos de golf Amelkis y Royal. Aparcamiento frente a la puerta del riad."",""fr"":""Grand Riad ancien de 400 m2, demeure bourgeoise restaurée en respectant l'authenticité du lieu. Patio de 130m2 en marbre de Carrare et zelliges de Fès, extrêmement ensoleillé, jardin luxuriant, fontaine en marbre. Plafonds en coupoles, en bois ancien zouaqué, voûtés en briques, zelliges, tadelakt, décor de stuk finement ciselé, rappellent que nous sommes bien dans un vrai Riad Marrakchi. Décoration raffinée, tableaux orientalistes, tapis, meubles et objets anciens. Pour votre confort toutes les pièces du Riad sont climatisées (chaud/froid) Internet wifi, télévision IPTV dans le salon. En terrasse transats, pergola , bassin chauffé. La table du Riad est aussi réputée, la cuisinière (sur réservations) , est à votre disposition pour vous faire apprécier les plats traditionnels marocains. Nous disposons également d'un hammam et d'une salle de massage. Votre séjour au Riad Ksar Agdid, c'est la quiétude, le luxe, l'authenticité. Situé à 1200 mètres de la Place Jmaa El Fnaa, proche de la Place des Ferblantiers, des Palais Bahia et Badi. A 2km des golfs Amelkis et Royal. Parking devant la porte du Riad.""}","[""choice_of_double_or_single_beds"",""family_rooms_min_3_guests"",""individual_air_conditioning"",""safe"",""wifi"",""piscine_chauffee"",""spa_hammam"",""on_site_restaurant_guest_table"",""bar"",""rooftop"",""garden"",""solarium"",""first_aid_kit"",""shared_lounge_tv_room"",""video_surveillance_common_areas_and_outdoors""]","[""breakfast_included"",""airport_shuttle"",""on_site_or_nearby_parking"",""24_hour_reception"",""excursions_desk"",""cleaning_service"",""ironing_service"",""non_smoking_rooms"",""currency_exchange"",""luggage_storage""]","[""free_cancellation_depending_on_rate_plan""]","{""en"":"""",""es"":"""",""fr"":""""}",X,+212613079413,riadagdid.marrakech@gmail.com,-7.976465,31.625275,5.00,5,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_ksar_agdid/Photo_Arnaud_Riad_Agdid_2.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_ksar_agdid/Photo_Chambre_double_douiria.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_ksar_agdid/Photo_Arnaud_Riad_Agdid_38.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_ksar_agdid/Photo_Arnaud_Riad_Agdid_47.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_ksar_agdid/Photo_Arnaud_Riad_Agdid_46.jpg.jpeg""]",,2026-01-24 19:57:47.661076+00
9f767096-9c35-41ad-b562-360f8b683d25,"{""en"":""Riad Dar Al Assad"",""es"":""Riad Dar Al Assad"",""fr"":""Riad Dar Al Assad""}","{""en"":""29 Derb El Hajra, Marrakesh 40000"",""es"":""29 Derb El Hajra, Marrakesh 40000"",""fr"":""29 Derb El Hajra, Marrakesh 40000""}",marrakech,derb_dabachi,riad,"{""en"":""Riad Dar Al Assad is a characterful riad in the heart of Marrakech’s medina. The riad is built around a patio designed for relaxation. Its atmosphere is intimate and authentic, ideal for discovering Marrakech while enjoying a calm and refined setting."",""es"":""Riad Dar Al Assad est un Riad de caractère au cœur de la médina de Marrakech. Le Riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné."",""fr"":""Riad Dar Al Assad est un riad de caractère au cœur de la médina de Marrakech. Le riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné.""}","[""choice_of_double_or_single_beds"",""family_rooms_min_3_guests"",""individual_air_conditioning"",""baby_equipment_crib_high_chairs"",""safe"",""wifi"",""in_room_tv"",""piscine_chauffee"",""spa_hammam"",""on_site_restaurant_guest_table"",""rooftop"",""first_aid_kit"",""video_surveillance_common_areas_and_outdoors""]","[""breakfast_included"",""special_menus_gluten_free_vegan_etc"",""airport_shuttle"",""cooking_class"",""room_service"",""24_hour_reception"",""babysitting"",""on_site_activities"",""excursions_desk"",""cleaning_service"",""ironing_service"",""non_smoking_rooms"",""luggage_storage"",""business_services_meeting_reception_room"",""hammam_massages_craft_workshops""]","[""card_payment_terminal""]","{""en"":"""",""es"":"""",""fr"":""""}",https://riad-daralassad-marrakech.com/,+2120706099581,contact@riad-daralassad-marrakech.com,-7.984434,31.626727,4.80,339,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_dar_al_assad/IMG_7810.jpeg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_dar_al_assad/IMG_7739.jpeg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_dar_al_assad/IMG_2540.jpeg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_dar_al_assad/IMG_7665.jpeg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_dar_al_assad/IMG_8405.jpeg""]",,2026-01-24 19:57:47.661076+00
a1e3dfd9-b764-49d7-b1cf-0f350c353286,"{""en"":""Riad Rockech"",""es"":""Riad Rockech"",""fr"":""Riad Rockech""}","{""en"":""138 derb kbala, Marrakech 40000"",""es"":""138 derb kbala, Marrakech 40000"",""fr"":""138 derb kbala, Marrakech 40000""}",marrakech,kasbah,riad,"{""en"":""Riad Rockech is a characterful riad in an authentic area of the medina. The riad is built around a patio designed for relaxation. Its atmosphere is intimate and authentic, ideal for discovering Marrakech while enjoying a calm and refined setting."",""es"":""Riad Rockech est un Riad de caractère dans un quartier authentique de la médina. Le Riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné."",""fr"":""Riad Rockech est un riad de caractère dans un quartier authentique de la médina. Le riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné.""}",[],[],[],"{""en"":"""",""es"":"""",""fr"":""""}",inmedina.com,,,-7.989006,31.613012,4.30,170,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_rockech/291073944.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_rockech/291074410.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_rockech/291074440.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_rockech/291074428.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_rockech/291074447.jpg""]",,2026-01-24 19:57:47.661076+00
a35bf314-4a62-4790-8ccf-b676c98e8cf1,"{""en"":""Riad Ayni"",""es"":""Riad Ayni"",""fr"":""Riad Ayni""}","{""en"":""7 DERB CHAOUI, Marrakesh 40000"",""es"":""7 DERB CHAOUI, Marrakesh 40000"",""fr"":""7 DERB CHAOUI, Marrakesh 40000""}",marrakech,bab_doukkala,riad,"{""en"":""Riad Ayni is a characterful riad in an authentic area of the medina. The riad is built around a patio designed for relaxation. Its atmosphere is intimate and authentic, ideal for discovering Marrakech while enjoying a calm and refined setting."",""es"":""Riad Ayni est un Riad de caractère dans un quartier authentique de la médina. Le Riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné."",""fr"":""Riad Ayni est un riad de caractère dans un quartier authentique de la médina. Le riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné.""}","[""choice_of_double_or_single_beds"",""individual_air_conditioning"",""baby_equipment_crib_high_chairs"",""safe"",""wifi"",""in_room_tv"",""pool"",""spa_hammam"",""on_site_restaurant_guest_table"",""rooftop"",""solarium"",""shared_lounge_tv_room"",""video_surveillance_common_areas_and_outdoors""]","[""breakfast_included"",""airport_shuttle"",""on_site_or_nearby_parking"",""cooking_class"",""24_hour_reception"",""excursions_desk"",""cleaning_service"",""ironing_service"",""non_smoking_rooms"",""luggage_storage"",""hammam"",""massage"",""pedicure"",""manicure""]","[""free_cancellation_depending_on_rate_plan"",""card_payment_terminal""]","{""en"":"""",""es"":"""",""fr"":""""}",https://www.riadayni.com/,+212524375123,riadayni@gmail.com,-7.991390,31.641226,4.40,173,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/Riad_ayni/_DSC7182.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/Riad_ayni/Idrissides.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/Riad_ayni/DSC_0176.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/Riad_ayni/DSC_0263.JPG"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/Riad_ayni/_DSC7640-HDR.jpg""]",,2026-01-24 19:57:47.661076+00
a520ac3e-e880-45cc-92b9-8435835f355c,"{""en"":""Riad Houdou"",""es"":""Riad Houdou"",""fr"":""Riad Houdou""}","{""en"":""54 Derb lhammam, El moukef rue, Marrakech 40000"",""es"":""54 Derb lhammam, El moukef rue, Marrakech 40000"",""fr"":""54 Derb lhammam, El moukef rue, Marrakech 40000""}",marrakech,ben_youssef,riad,"{""en"":""Riad Houdou is a characterful riad in an authentic area of the medina. The riad is built around a patio designed for relaxation. Its atmosphere is intimate and authentic, ideal for discovering Marrakech while enjoying a calm and refined setting."",""es"":""Riad Houdou est un Riad de caractère dans un quartier authentique de la médina. Le Riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné."",""fr"":""Riad Houdou est un riad de caractère dans un quartier authentique de la médina. Le riad s’organise autour d’un patio propice au repos. L’atmosphère se veut intime et authentique, idéale pour découvrir Marrakech tout en profitant d’un cadre reposant et soigné.""}",[],[],[],"{""en"":"""",""es"":"""",""fr"":""""}",riadhoudou.com,,,-7.981916,31.632127,4.90,2225,"[""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_houdou/229699074.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_houdou/229698390.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_houdou/55882300.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_houdou/55881028.jpg"",""https://dzuwwfttnigeisicqyto.supabase.co/storage/v1/object/public/riadsimages/riad_houdou/229698350.jpg""]",,2026-01-24 19:57:47.661076+00
